recordUid,recordTimestamp,spacesTenantId,spacesTenantName,partnerTenantId,eventType,id,time,x,y,confidence,floor
event-e6302551,1711027625453,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027622000.0,229.8,94.6,40.0,
event-ec5b2043,1711027627310,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027624000.0,229.8,94.6,32.0,
event-aa5b4c84,1711027627311,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027624000.0,229.8,94.6,32.0,
event-f74ea97a,1711027627737,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027625000.0,229.8,94.6,32.0,
event-620844f9,1711027627735,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,
event-18b28f67,1711027628514,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027625000.0,229.8,94.6,32.0,
event-9ec05a9b,1711027629520,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,
event-f5e7bba0,1711027629729,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027625000.0,229.8,94.6,32.0,
event-50d75cfd,1711027630313,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027628000.0,229.8,94.6,32.0,
event-efb849de,1711027630315,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027628000.0,229.8,94.6,32.0,
event-4f03b3f3,1711027632695,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027630000.0,229.8,94.6,32.0,
event-f01dd572,1711027633323,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027630000.0,229.8,94.6,32.0,
event-37247fd6,1711027633325,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027630000.0,229.8,94.6,32.0,
event-89f5affc,1711027634630,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027630000.0,229.8,94.6,32.0,
event-b114f9ff,1711027635837,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027633000.0,229.8,94.6,32.0,
event-dd5efe95,1711027636380,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027633000.0,229.8,94.6,32.0,
event-a1459cd7,1711027637152,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027633000.0,229.8,94.6,32.0,
event-b2fd9850,1711027637724,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027636000.0,229.8,94.6,32.0,
event-9b5045d5,1711027638015,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,
event-16e1a545,1711027638635,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027636000.0,229.8,94.6,32.0,
event-9f46b4dc,1711027638976,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027636000.0,229.8,94.6,32.0,
event-18c62532,1711027639570,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,
event-9f276de2,1711027639634,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,
event-84c1c6ce,1711027641260,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027638000.0,229.8,94.6,32.0,
event-79a07e5c,1711027641263,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027638000.0,229.8,94.6,32.0,
event-9098ef6b,1711027641653,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027640000.0,229.8,94.6,32.0,
event-251ce8b5,1711027641885,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,
event-5318410b,1711027641803,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027640000.0,229.8,94.6,32.0,
event-56db9c8e,1711027643249,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,
event-f37cab48,1711027644154,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027641000.0,229.8,94.6,32.0,
event-e42b5362,1711027644156,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027641000.0,229.8,94.6,32.0,
event-f9b00d11,1711027645453,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027641000.0,229.8,94.6,32.0,
event-79ced84c,1711027645455,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027641000.0,229.8,94.6,32.0,
event-3cd78e37,1711027645831,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027641000.0,229.8,94.6,32.0,
event-ef0e6ecf,1711027646921,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,
event-ad2b007e,1711027647176,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027645000.0,229.8,94.6,32.0,
event-f5d04da0,1711027647851,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027645000.0,229.8,94.6,32.0,
event-e1823dc9,1711027648997,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027645000.0,229.8,94.6,32.0,
event-c9de9e33,1711027648999,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027645000.0,229.8,94.6,32.0,
event-cc0cc274,1711027649271,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027645000.0,229.8,94.6,32.0,
event-648d6562,1711027649272,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027645000.0,229.8,94.6,32.0,
event-2f02605,1711027649350,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027645000.0,229.8,94.6,32.0,
event-cd329c48,1711027650469,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027648000.0,229.8,94.6,32.0,
event-f684145a,1711027651440,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027648000.0,229.8,94.6,32.0,
event-96521a41,1711027651441,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027648000.0,229.8,94.6,32.0,
event-976a2313,1711027652278,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027650000.0,229.8,94.6,32.0,
event-39c34fd4,1711027652280,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027650000.0,229.8,94.6,32.0,
event-6d1270a3,1711027653131,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027650000.0,229.8,94.6,32.0,
event-1c21becd,1711027653223,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027650000.0,229.8,94.6,32.0,
event-d4f58585,1711027654247,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027653000.0,229.8,94.6,32.0,
event-435f4356,1711027654809,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027653000.0,229.8,94.6,32.0,
event-feab3186,1711027655656,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027653000.0,229.8,94.6,32.0,
event-4306f1f5,1711027655658,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027653000.0,229.8,94.6,32.0,
event-96107e89,1711027655660,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027653000.0,229.8,94.6,32.0,
event-83b3e060,1711027655722,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027653000.0,229.8,94.6,32.0,
event-d1d0f379,1711027657157,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027655000.0,229.8,94.6,32.0,
event-4cda8a67,1711027657263,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027655000.0,229.8,94.6,32.0,
event-afcadde9,1711027657176,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,
event-ecce761f,1711027659649,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027657000.0,229.8,94.6,32.0,
event-193d5f24,1711027659652,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027657000.0,229.8,94.6,32.0,
event-81aa75b2,1711027660069,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027657000.0,229.8,94.6,32.0,
event-a965b844,1711027660166,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027657000.0,229.8,94.6,32.0,
event-17cf6917,1711027661464,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027659000.0,229.8,94.6,32.0,
event-d65fdf5c,1711027662244,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027659000.0,229.8,94.6,32.0,
event-7686826,1711027663059,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027659000.0,229.8,94.6,32.0,
event-d7be560a,1711027663258,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027659000.0,229.8,94.6,32.0,
event-6a70eb27,1711027664663,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027662000.0,229.8,94.6,32.0,
event-fccc2507,1711027665153,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027662000.0,229.8,94.6,32.0,
event-783771b0,1711027665823,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027662000.0,229.8,94.6,32.0,
event-f08bdf0,1711027666210,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027664000.0,229.8,94.6,32.0,
event-c620b7c8,1711027666211,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027664000.0,229.8,94.6,32.0,
event-d6612b92,1711027667308,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027664000.0,229.8,94.6,32.0,
event-2975fd0d,1711027667833,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,
event-c1bc6bf5,1711027668124,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,
event-f602d3bd,1711027668124,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,
event-2b3666c0,1711027668458,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,
event-a26f1d03,1711027669161,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027667000.0,229.8,94.6,32.0,
event-da1f0df5,1711027669813,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027667000.0,229.8,94.6,32.0,
event-bdf2d7b7,1711027668448,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,
event-f8f7569e,1711027671934,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027670000.0,229.8,94.6,32.0,
event-11dff750,1711027671937,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027670000.0,229.8,94.6,32.0,
event-337fffa0,1711027672463,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027670000.0,229.8,94.6,32.0,
event-f59cc154,1711027672464,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027670000.0,229.8,94.6,32.0,
event-577de1ad,1711027673452,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027670000.0,229.8,94.6,32.0,
event-3f69a4ca,1711027674706,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027672000.0,229.8,94.6,32.0,
event-3751e1f7,1711027675436,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027672000.0,229.8,94.6,32.0,
event-1ac935b,1711027675437,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027672000.0,229.8,94.6,32.0,
event-b8514a94,1711027676686,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027675000.0,229.8,94.6,32.0,
event-c138219c,1711027678027,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027675000.0,229.8,94.6,32.0,
event-9c031401,1711027678875,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027676000.0,229.8,94.6,32.0,
event-a979b7dc,1711027679669,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,
event-cba6745a,1711027679834,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027676000.0,229.8,94.6,32.0,
event-2ed1061,1711027680896,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027679000.0,229.8,94.6,32.0,
event-5e5b420b,1711027680745,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,
event-a28ba863,1711027682056,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027679000.0,229.8,94.6,32.0,
event-c92e9873,1711027682123,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027679000.0,229.8,94.6,32.0,
event-d91d199d,1711027683246,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027679000.0,229.8,94.6,32.0,
event-16aec0fd,1711027683958,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027681000.0,229.8,94.6,32.0,
event-c08f80c5,1711027684113,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027681000.0,229.8,94.6,32.0,
event-15419d1,1711027685006,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027681000.0,229.8,94.6,32.0,
event-23fbb39c,1711027686209,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027684000.0,229.8,94.6,32.0,
event-b1a002d3,1711027687099,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027684000.0,229.8,94.6,32.0,
event-f576cdbb,1711027687862,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027685000.0,229.8,94.6,32.0,
event-cbf684d9,1711027688059,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027685000.0,229.8,94.6,32.0,
event-24ef0ac8,1711027689145,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027685000.0,229.8,94.6,32.0,
event-77ef900b,1711027689936,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027688000.0,229.8,94.6,32.0,
event-46ff232b,1711027691194,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027688000.0,229.8,94.6,32.0,
event-3bd16146,1711027692307,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027690000.0,229.8,94.6,32.0,
event-e3a7c734,1711027692395,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027690000.0,229.8,94.6,32.0,
event-bf45cf99,1711027692969,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027690000.0,229.8,94.6,32.0,
event-6fc4edd,1711027693485,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027690000.0,229.8,94.6,32.0,
event-15ae5455,1711027694049,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027692000.0,229.8,94.6,32.0,
event-cdd81f57,1711027695394,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027692000.0,229.8,94.6,32.0,
event-d84b73c3,1711027697055,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027694000.0,229.8,94.6,32.0,
event-6d4df09,1711027696999,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,
event-66123a20,1711027697218,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027694000.0,229.8,94.6,32.0,
event-4c7a77c8,1711027698002,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027697000.0,229.8,94.6,32.0,
event-c9308f41,1711027698445,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027697000.0,229.8,94.6,32.0,
event-ac30b769,1711027699410,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027697000.0,229.8,94.6,32.0,
event-77a00b22,1711027700342,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,
event-dbb50844,1711027700766,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027699000.0,229.8,94.6,32.0,
event-fcfa5b51,1711027702046,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,
event-620f0e07,1711027702235,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027699000.0,229.8,94.6,32.0,
event-98157b16,1711027702865,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027700000.0,229.8,94.6,32.0,
event-e88ca15c,1711027703589,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027700000.0,229.8,94.6,32.0,
event-d21f31f,1711027703832,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,
event-f811fcce,1711027703809,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,USER_PRESENCE,,,,,,
event-790fd590,1711027703805,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,USER_PRESENCE,,,,,,
event-129b7f52,1711027703866,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,USER_PRESENCE,,,,,,
event-a4f76834,1711027703853,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027700000.0,229.8,94.6,32.0,
event-539fcc63,1711027703904,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,USER_PRESENCE,,,,,,
event-f1173864,1711027705371,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027703000.0,229.8,94.6,32.0,
event-fb475860,1711027706426,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027703000.0,229.8,94.6,32.0,
event-d7db7928,1711027706556,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027703000.0,229.8,94.6,32.0,
event-e827f4fd,1711027707407,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027706000.0,229.8,94.6,32.0,
event-bf98abf1,1711027708205,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027706000.0,229.8,94.6,32.0,
event-814433a8,1711027708419,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027706000.0,229.8,94.6,32.0,
event-df3cce2f,1711027709737,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027708000.0,229.8,94.6,32.0,
event-853fa384,1711027711511,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711027709000.0,229.8,94.6,32.0,
event-a9a6edf7,1711027711512,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027709000.0,229.8,94.6,32.0,
event-1f10320d,1711027711513,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711027709000.0,229.8,94.6,32.0,
